# YYYYMMDD, RMM1, RMM2, Phase, Amplitude,RMM1_filt,RMM2_filt,Phase_filt,Amplitude_filt
19920326,-2.4056819797485773,0.1308883753716419,8,2.409240036711673,-0.8984711466697306,-0.8773007290687216,1.0,1.2557495652487922
19920327,-2.1682397358367664,-0.0140556480325043,1,2.168285293337365,-0.6487268458860869,-1.0050851797655054,2.0,1.196261986003722
19920328,-1.8758404864910407,-0.3673062819995073,1,1.9114631661518484,-0.3492842240333669,-1.3394329546556603,2.0,1.384225454604915
19920329,-1.6517214198705883,-0.722950534978777,1,1.8030089087093863,-0.1231785033011521,-1.6732724974342637,2.0,1.6778002844037814
19920330,-1.2219005446387552,-1.1372895231797158,1,1.6692718174470065,0.3032422105251109,-2.0625809938651103,3.0,2.084753269453664
19920331,-0.7807119476031282,-1.103279289855763,2,1.3515681028179478,0.7370535644031379,-2.004052448335811,3.0,2.13529252620809
19920401,-0.329461390538405,-0.9215285124036752,2,0.9786519335434992,1.178991705082866,-1.7983530470799662,3.0,2.150370926746361
19920402,-0.2174858978989868,-0.6326782110182949,2,0.6690155711807003,1.2835502153970304,-1.4860550988853036,3.0,1.963634617837232
19920403,-0.1128217313279647,-0.3543817492592923,2,0.3719074713795293,1.3805646990624894,-1.187133883134421,4.0,1.82078163017516
19920404,0.0409892047560008,0.0698257037351915,6,0.0809675478734789,1.5248943643968582,-0.7463609386648169,4.0,1.6977507100083702
19920405,0.047637760706221,0.2796481311677409,6,0.2836766354684735,1.5211233645053353,-0.5204939796492623,4.0,1.607709635753657
19920406,0.0051174249687149,0.4238257746258926,6,0.4238566683155384,1.466999931090059,-0.35894537401737486,4.0,1.5102750012321302
19920407,-0.152943171022371,0.5908587752018558,7,0.6103324551385215,1.2962646671527964,-0.17500436904967176,4.0,1.3080247002618963
19920408,-0.0060198829102024,0.8347811861534915,7,0.8348028915534988,1.4270263499717895,0.08334342128665773,5.0,1.429458054433768
19920409,0.0957056694833589,1.1763790612996927,6,1.1802657628837685,1.5100404685992226,0.43567500573841134,5.0,1.5716344764074517
19920410,-0.1871182768675006,1.2511034333187183,7,1.2650189921102954,1.2089696919951831,0.5177306789522108,5.0,1.3151626409274426
19920411,-0.1870436458419485,1.5925051069410174,7,1.6034518518131655,1.1882010245182013,0.8602035917576197,5.0,1.4668919162429157
19920412,-0.5363797575859769,1.9176298634605704,7,1.9912326678677696,0.8203661964357217,1.1795752936074626,6.0,1.4368015066610784
19920413,-0.5623937845740955,2.1794802408807774,7,2.250871140096053,0.7770899256366465,1.4292450405002612,6.0,1.626840538688584
19920414,-0.6749722608557246,2.360592714800404,7,2.455195617072788,0.6488101453950289,1.5942564032162914,6.0,1.721222845526884
19920415,-0.7225634616753747,2.077387914530458,7,2.199463230787345,0.5875360519061994,1.2931497107110894,6.0,1.420364314745234
19920416,-0.9514693829421668,1.8061582124687607,7,2.0414459275583807,0.3494287120422521,1.002585932770709,6.0,1.0617339484961474
19920417,-0.8899377727162157,1.6903803621278053,7,1.9103337425629137,0.40402661131839035,0.864443682702374,6.0,0.9542014374425688
19920418,-0.935389055732204,1.572402256823776,7,1.829590539669488,0.3545134779373935,0.7229762755750043,6.0,0.80521705215648
19920419,-1.0400052869346612,1.6801952319041225,7,1.976023029765948,0.24835330280287682,0.8051688477226026,6.0,0.8426008760712517
19920420,-1.228669694180654,1.7901249524843,7,2.171215457504137,0.0628434163213849,0.8880112827517173,6.0,0.8902321794168604
19920421,-1.3688598192241554,2.004846798748325,7,2.427588904888509,-0.07088043748529738,1.073877376034352,7.0,1.0762140378087124
19920422,-1.5527908351341737,1.7904350852269977,7,2.369982525692645,-0.2450705308452934,0.8345842715496711,7.0,0.8698220918135435
19920423,-1.6692400752657253,1.2632060595973704,8,2.093335132719231,-0.34893842191741653,0.2893402729181511,8.0,0.4532944030346803
19920424,-1.833573409549188,1.0958212744477696,8,2.1360748380471524,-0.4978849807970096,0.10621438929501326,8.0,0.509088352446362
19920425,-1.783185778716365,0.9282208025627476,8,2.010309772081537,-0.43559922488094616,-0.07421016364573596,1.0,0.4418753592419564
19920426,-1.7574430985776628,0.9988212310789956,8,2.021447525015778,-0.39898582492023715,-0.015801856645431767,1.0,0.3992986190318279
19920427,-1.7384558635522445,0.8900628813557783,8,1.953059323801131,-0.36860979744718003,-0.13446128865362228,1.0,0.3923684759514248
19920428,-1.6367318814851743,0.5688379391836935,8,1.7327630688945186,-0.2560265721699897,-0.4598714600658351,2.0,0.5263376914493184
19920429,-1.540896125329934,0.4166743839249323,8,1.5962388327803665,-0.15037831132761026,-0.6111143541606481,2.0,0.6293444131625621
19920430,-1.2197680959295476,0.359149274523558,8,1.271543317877292,0.1777536955491119,-0.6659902620502016,3.0,0.6893035655116421
19920501,-1.162180666331668,0.0084399038300163,8,1.1622113117552162,0.24114426050997073,-1.0102841487748173,3.0,1.038664823531902
19920502,-0.9313918248262052,-0.161872048655124,1,0.9453535272525804,0.4756267796787417,-1.1710960665789185,3.0,1.2639963728999324
19920503,-0.9029140247627188,-0.4288545848287892,1,0.9995849093708272,0.5095943983119282,-1.425019667338218,3.0,1.5133960166102003
19920504,-0.8093145027070572,-0.6584841035783551,1,1.043355777746671,0.608577150777796,-1.6376902084544518,3.0,1.7471105767284467
19920505,-0.474712004642759,-0.4649501839670463,1,0.6644773592252312,0.9453894045817252,-1.427334918251053,3.0,1.71202981725031
19920506,-0.1623693471327554,-0.1589372745010709,1,0.2272110519190165,1.2556057847773918,-1.1056221885524327,4.0,1.6730051735084148
19920507,0.0807027672229131,0.0843222690424268,6,0.1167183862718257,1.4932781971212084,-0.8448312838816271,4.0,1.7156980131196298
19920508,0.0971108122067981,0.2118008714042117,6,0.2330024012216343,1.501262510227409,-0.6980480298903002,4.0,1.6556147428215389
19920509,0.2259029207809003,0.1524937705086584,5,0.2725554616243987,1.6179164084341024,-0.7355106711040618,4.0,1.777253344908444
19920510,0.0966626202776526,0.3219130592910337,6,0.3361126000331648,1.4733604196759127,-0.5459952800541299,4.0,1.5712739328675218
19920511,-0.1482375613965718,0.3176655020441837,7,0.3505506322883838,1.2114775250003909,-0.5298929131588881,4.0,1.322295085446923
19920512,-0.4340278855767605,0.4492243870836691,7,0.6246461041333178,0.9082161929250716,-0.3799440834569966,4.0,0.9844867493497756
19920513,-0.3848302063709385,0.5864758007038593,7,0.7014614405273693,0.9384359687189023,-0.22913505181146276,4.0,0.9660046269837564
19920514,-0.227751351779699,0.7194980488186544,7,0.7546841196761271,1.0740645270189029,-0.08400205986235976,4.0,1.0773443990950429
19920515,-0.3640594295599668,0.9034177574956544,7,0.974013815512904,0.9176085886793439,0.11054005254270449,5.0,0.924242730690505
19920516,-0.5180037866137434,0.9527364583866956,7,1.0844513276700805,0.7452395735507279,0.169343081131337,5.0,0.7642375946740159
19920517,-0.5660373114763783,1.0739392202291864,7,1.2139784539809095,0.6781728725036696,0.29567286324506503,5.0,0.7398249029732734
19920518,-0.8269285648200809,1.17847781548117,7,1.4396599643306989,0.39868581621314003,0.40380920798108755,6.0,0.5674612378831271
19920519,-1.0844640241167474,1.1855093143502562,7,1.6067030074082465,0.12493773469034108,0.4122387687990986,6.0,0.4307554295079178
19920520,-1.4010978930106774,1.2126364213864276,8,1.8529874247473568,-0.20353532961398568,0.43984692006046855,7.0,0.4846565211443606
19920521,-1.339187699783854,0.790379464755154,8,1.5550316374784836,-0.15610453654956746,0.02220686718127385,8.0,0.1576761595212224
19920522,-1.3103158481135473,0.6232473777099884,8,1.4509875656393136,-0.14266893101230438,-0.13944636641423724,1.0,0.199498654086506
19920523,-1.1679927774003367,0.6634954601734125,8,1.3432919837958093,-0.018980635263039725,-0.09528053304315642,2.0,0.0971526864887254
19920524,-1.058857626695762,0.7856306540851694,8,1.3184820811258957,0.06851726684362203,0.02943836655256893,5.0,0.0745736768639145
19920525,-0.7726328919658686,0.8320995560023313,7,1.1354960399960972,0.32914612480462535,0.07429459570996066,5.0,0.3374268193632636
19920526,-0.6350116936172289,0.7158955219061558,7,0.9569463147512032,0.440342098065884,-0.0455865625800731,4.0,0.4426954912995292
19920527,-0.6593108244280674,0.8215559498470341,7,1.0533968587085687,0.39205150663674404,0.05134024676916227,5.0,0.3953987921004052
19920528,-0.6406486354410346,1.066650549445978,7,1.24425643206128,0.3898651826249886,0.2840565117091508,5.0,0.4823722239801817
19920529,-0.3553301676866064,0.9882953674663476,7,1.0502320036180743,0.6568133287193562,0.19437568130400007,5.0,0.684971279883905
19920530,-0.2174484604825108,0.8064026078625723,7,0.8352059619840915,0.7763105650458382,0.0029106422733682358,5.0,0.7763160215017026
19920531,-0.2074867509006774,0.5250380028921429,7,0.5645490734030918,0.7687359338101434,-0.28530519968942414,4.0,0.8199719464108363
19920601,-0.6802580462885334,0.4994023928351436,8,0.8438920307182427,0.28347075998411486,-0.31768553788124726,3.0,0.4257696240279114
19920602,-0.8421255719715504,0.4478623538530987,8,0.9538113896191684,0.11181921920638938,-0.37481314089535067,3.0,0.3911373523096005
19920603,-0.8022512678387448,0.0928894662008425,8,0.8076110138426487,0.14165356062393908,-0.7317526489618903,3.0,0.7453372864013871
19920604,-0.8885866249204437,-0.1358165654033293,1,0.8989061849967782,0.04559537950230086,-0.9600149232781622,3.0,0.9610970770680424
19920605,-0.8743058983588831,-0.1351781868456273,1,0.8846942670233626,0.051724037040582704,-0.9588396143685434,3.0,0.9602337122233277
19920606,-0.6786879595080514,-0.1202617679767136,1,0.6892606467934226,0.23995524634525456,-0.9427058955119957,3.0,0.9727656067530788
19920607,-0.3557584565910574,0.0527508013187632,8,0.3596480591853971,0.5528319416754758,-0.7707409652000597,3.0,0.948506611033469
19920608,-0.1171041208888489,-0.1878437932457488,2,0.2213564225183037,0.7777728848916519,-1.0115246506805138,3.0,1.2759752267998852
19920609,-0.0722954553028636,-0.3670829615189903,2,0.3741343789268781,0.8086152490136335,-1.187517492975285,3.0,1.436682434311663
19920610,-0.1905024498454105,-0.2311828068746083,2,0.2995608011598407,0.6830415348535004,-1.0487442741987993,3.0,1.2515631390384554
19920611,0.0563592793943262,0.0116346034030032,5,0.0575476530380944,0.9266578792435897,-0.8054767609854048,4.0,1.2277978814331645
19920612,0.4169260269839571,0.1520200865502961,5,0.4437763160550446,1.2839806075156703,-0.6632468076668654,4.0,1.4451652252793097
19920613,0.4349283176963225,0.2138114506129867,5,0.4846421132623359,1.2982786787737468,-0.598489587273228,4.0,1.429586413559175
19920614,0.3194360949904189,0.3065512012593017,5,0.4427336194330049,1.180090473730493,-0.5022873070343955,4.0,1.2825389136386172
19920615,0.0578154315585923,0.4059346063489111,6,0.4100311314497373,0.9201064805859238,-0.4012331403051097,4.0,1.0037848218095924
19920616,0.1298215410195452,0.431705152724982,6,0.4508025858421727,0.995122641097206,-0.3759960965014443,4.0,1.0637866963863585
19920617,0.1900866940754254,0.4346539418729165,6,0.4744017289704887,1.0581118807798016,-0.3730170054121946,4.0,1.1219369138120248
19920618,0.1956771683595474,0.2597300699699624,6,0.3251911183655117,1.0649849140639365,-0.54550429694675,4.0,1.19656500248467
19920619,0.2277764455493152,0.5336431806348074,6,0.5802216416035461,1.0987046705633419,-0.2714182492815854,4.0,1.131733104208224
19920620,0.3261011618191659,1.0309334081905424,6,1.0812796399929008,1.1955814454889626,0.2217502473010915,5.0,1.2159721069891252
19920621,0.3282843785359481,1.5099851498481225,6,1.5452591322987193,1.1962740598374768,0.6927641092223298,5.0,1.382386970882845
19920622,0.2736778117228365,1.7497136877602977,6,1.770987728293209,1.1387318354174374,0.9238083578791219,5.0,1.4663328663985151
19920623,0.077961639386927,1.862101535610429,6,1.863732852674603,0.9402302613091296,1.0275001637209114,6.0,1.3927632716035891
19920624,-0.0736735246492765,1.6821851134912336,7,1.6837976553867042,0.7873272805002998,0.8395876445855607,6.0,1.1509959424605838
19920625,-0.3090025048921991,1.5347674940568827,7,1.565565012653035,0.5520743404655115,0.6860361269699421,6.0,0.8805859667904935
19920626,-0.345510126958433,1.2733214997949356,7,1.3193653359365087,0.5167528278622174,0.4192701588893867,5.0,0.6654479327781626
19920627,-0.4028548043904019,1.1094405832925192,7,1.1803179238141197,0.4614524758236973,0.2511016094229407,5.0,0.5253478901629005
19920628,-0.531032194298087,1.18669457616366,7,1.300092000005111,0.3330010050664738,0.32579961063227825,5.0,0.4658702133249408
19920629,-0.5542060267219896,1.4153271695981071,7,1.5199655644314989,0.3138347406587154,0.5507602728420611,6.0,0.63389993105015
19920630,-0.5853401707630339,1.3185887474852085,7,1.442670925922994,0.29084738699222046,0.45307613927074575,6.0,0.5383959421250188
19920701,-0.9004442899840897,0.9504804345500316,7,1.3092795636636847,-0.013788393757191986,0.08826112943163844,7.0,0.0893316672348154
19920702,-1.1692468430236185,0.5884164476810512,8,1.30895840110459,-0.27229616001041,-0.26579074310013684,1.0,0.3805127039589318
19920703,-1.415941038139627,0.5673922223597533,8,1.5253927223775077,-0.508964578780899,-0.2744601475444356,1.0,0.5782502183689439
19920704,-1.4958268241228945,0.5470121758645924,8,1.592708450504894,-0.582360754423131,-0.2811712912008858,1.0,0.6466848871651877
19920705,-1.6309010007527198,0.6263901821558675,8,1.747055446904157,-0.7126345554712394,-0.18881688375907135,1.0,0.7372244062998577
19920706,-1.6658461394243531,0.5708336428918283,8,1.7609356626782755,-0.7423886374743872,-0.2289234994047762,1.0,0.7768827824265422
19920707,-1.6847652653906662,0.5360953548925363,8,1.7680023272055487,-0.7577650351311128,-0.2479918057552266,1.0,0.7973128521408612
19920708,-1.827484186026491,0.0746012270911482,8,1.829006231061122,-0.9008191508590669,-0.6910556883477987,1.0,1.135355938440585
19920709,-1.872116706668748,-0.2201279382146748,1,1.8850138653524229,-0.9496348796473411,-0.9649444013581953,2.0,1.3538552737849583
19920710,-1.6413796174092024,-0.428368266048576,1,1.69635680792805,-0.7257418545192031,-1.1517027002277913,2.0,1.3612936307472234
19920711,-1.5581952796591771,-0.5402911731057897,1,1.649208016378823,-0.6511758884724504,-1.2419803910671519,2.0,1.4023356693471078
19920712,-1.1871069786308523,-0.5032351135131251,1,1.2893675031528593,-0.28978444510720824,-1.183985341651929,2.0,1.2189324484452482
19920713,-0.6348447531941568,-0.6452015948292869,2,0.905159079183546,0.24903582423170056,-1.3025860291286164,3.0,1.3261784212660903
19920714,-0.3096498168583081,-0.8658009092324833,2,0.9195075983961082,0.5584540671842482,-1.4983965883081503,3.0,1.5990820119706597
19920715,-0.2420996454728955,-0.8552186273450278,2,0.8888257078280394,0.6080971200707234,-1.4635036206932428,3.0,1.5848107001217966
19920716,-0.2556189098020267,-0.4316273332484702,2,0.501640490646003,0.5732321436874703,-1.0199759122299792,3.0,1.1700196374787522
19920717,-0.068259897832644,-0.0919877916983903,2,0.1145476646364711,0.7326435099867984,-0.6640731272750809,4.0,0.9888172890350784
19920718,0.0088811078474873,0.1602999754319179,6,0.1605458071706396,0.7800424582206243,-0.39914347747046997,4.0,0.8762315631350505
19920719,-0.1545659055265455,0.2554183066102733,7,0.2985450225726442,0.5895422440495361,-0.2943435798303301,4.0,0.6589371749311891
19920720,-0.1709059192118614,0.3377797192475806,7,0.378555110857885,0.5495294930638384,-0.20485116299655642,4.0,0.5864696605350024
19920721,-0.166665288350939,0.1859592462142571,7,0.249716158054853,0.5320145773976553,-0.35157341720138213,4.0,0.6376859558170173
19920722,-0.0127513001506962,0.0850632115996015,7,0.0860136362629305,0.6621401228964624,-0.4491547631303656,4.0,0.8001059577281231
19920723,0.0422236288069204,0.0187897642056461,5,0.0462156907178545,0.6946784972558265,-0.5133091653648792,4.0,0.8637502612429141
19920724,-0.0533515100134662,-0.1042051728062468,2,0.1170687902914211,0.5795006045209807,-0.6343449894752899,3.0,0.8591941086347065
19920725,-0.0363804435710411,-0.2271292379257446,2,0.2300244060858656,0.5787061768611913,-0.7554934413456773,3.0,0.951667578019568
19920726,0.1109433633809126,-0.3215102106698858,3,0.3401135772698049,0.7094734517308787,-0.8502560480175654,3.0,1.1073788538261764
19920727,0.1797770152261185,-0.3897278001446905,3,0.4291940509946891,0.7630446166169453,-0.9212504936159873,3.0,1.1962188591289646
19920728,0.1337065244086784,-0.6872638921166252,3,0.7001493355540236,0.70567740022411,-1.2225367991801146,3.0,1.411586631608779
19920729,0.3015660877258411,-0.5277803263256519,3,0.6078603278078618,0.8645179799135314,-1.0678490580852256,3.0,1.3739333857386524
19920730,0.3242035249137796,-0.3836850042169934,3,0.5023167407398582,0.8817082094727016,-0.9282357652114561,3.0,1.2802464616116909
19920731,0.4018508606606245,-0.0906239908992991,4,0.4119427410941974,0.9541944055648831,-0.6396918703947534,4.0,1.1487787657597344
19920801,0.3825868288180923,0.1020296861926939,5,0.395958000865829,0.9308019690544671,-0.4508416219315269,4.0,1.0342390795466605
19920802,0.1849556463023201,0.1586963074401667,5,0.2437070148646789,0.7319710661924754,-0.3949155890482622,4.0,0.8317090622424919
19920803,-0.1030592732170586,0.2352625107771365,7,0.2568456010392053,0.4452119552891242,-0.3179795055413707,4.0,0.547105703750838
